id_x,user_id,book_id,quantity,unit_price,timestamp,shipping,id_y,name,address,phone,email,id,title,author,genre,publisher,year,date,paid_price,user_key,author_set
86512,50345,21956,1,21.5,2024-09-19 17:01:16.000,"Apt. 762 163 Oralia Extension, Keelytown, OR 16000",50345,Evangeline Hills,"Apt. 762 163 Oralia Extension, Keelytown, OR 16000",947-829-8200,ping.williamson@heaney.example,21956,Portal 2,Kylee Smith,Fanfiction,Addison-Wesley,2005,2024-09-19,21.5,"ping.williamson@heaney.example947-829-8200Apt. 762 163 Oralia Extension, Keelytown, OR 16000","('kylee smith',)"
85352,50023,21984,1,55.25,2024-09-29 18:11:01.000,"Apt. 339 5965 Cletus Lock, Delisachester, IL 04684",50023,Elizabet Davis,"Apt. 339 5965 Cletus Lock, Delisachester, IL 04684",139 677 0318,torie@walker-abbott.example,21984,Star Wars: Episode VI - Return of the Jedi,Kristeen Kessler CPA,Realistic fiction,Breslov Research Institute,2000,2024-09-29,55.25,"torie@walker-abbott.example139 677 0318Apt. 339 5965 Cletus Lock, Delisachester, IL 04684","('kristeen kessler cpa',)"
85334,50831,21683,2,47.75,2024-10-08 08:13:24.000,"2067 Wilbert Springs, Lake Ward, LA 03571-8262",50831,Arlen Altenwerth DO,"2067 Wilbert Springs, Lake Ward, LA 03571-8262",360.035.3592,kieth.stehr@hauck-marvin.test,21683,Bad,Lesli Bernier III,Textbook,BBC Books,1959,2024-10-08,95.5,"kieth.stehr@hauck-marvin.test360.035.35922067 Wilbert Springs, Lake Ward, LA 03571-8262","('lesli bernier iii',)"
84832,49818,21908,1,18.99,2025-03-03 14:46:46.000,,49818,Ashely O'Keefe,"Apt. 191 9784 Miller Manor, Leopoldomouth, UT 95125",648 958 5809,lekisha@harber.example,21908,Call of Duty: Modern Warfare Remastered,Johnny Russel,Speech,Ballantine Books,2009,2025-03-03,18.99,"lekisha@harber.example648 958 5809Apt. 191 9784 Miller Manor, Leopoldomouth, UT 95125","('johnny russel',)"
78314,49925,22036,4,48.99,2024-12-17 21:45:59.000,,49925,Liane Armstrong PhD,"56280 Carlton Knolls, Kundeshire, HI 93818",(431) 329-4163,emil@ohara-fadel.example,22036,Mario Kart 8 Deluxe,Shanelle Upton,Fantasy,George Newnes,2017,2024-12-17,195.96,"emil@ohara-fadel.example(431) 329-416356280 Carlton Knolls, Kundeshire, HI 93818","('shanelle upton',)"
81163,50380,21912,1,69.99,2025-07-21 23:09:19.000,,50380,Vince Watsica,"Apt. 103 7196 Myung Lights, Port Shantaeland, NC 96050-2288",(454) 491-9515,bess_lesch@berge.example,21912,Moab Is My Washpot,Matthew Boehm,Mythopoeia,Focal Press,2023,2025-07-21,69.99,"bess_lesch@berge.example(454) 491-9515Apt. 103 7196 Myung Lights, Port Shantaeland, NC 96050-2288","('matthew boehm',)"
77970,48580,21482,5,66.5,2024-11-08 11:27:21.000,,48580,Rory Osinski,"904 Ryan Mission, East Thad, NV 72964",561-379-3472,vernetta_wehner@tromp.test,21482,Pokémon Moon,Zackary Carter,Fiction in verse,Candlewick Press,1978,2024-11-08,332.5,"vernetta_wehner@tromp.test561-379-3472904 Ryan Mission, East Thad, NV 72964","('zackary carter',)"
84988,48499,21429,2,27.0,2024-09-12 23:51:00.000,NULL,48499,Loris Waters,"2172 Dominique Meadows, Bayerview, NE 05950-2156",162.938.8981,lorriane.bartell@konopelski-wehner.example,21429,Happy Nation,Karisa Kozey,Fable,HarperTrophy,1997,2024-09-12,54.0,"lorriane.bartell@konopelski-wehner.example162.938.89812172 Dominique Meadows, Bayerview, NE 05950-2156","('karisa kozey',)"
79551,48269,21841,1,59.75,2025-01-05 20:35:32.000,NULL,48269,Newton Robel,"Apt. 306 39973 Boehm Square, Hollismouth, IN 21544",161-649-0936,laureen.smitham@stroman-oberbrunner.test,21841,An Evil Cradling,"Lonnie Hilpert, Jae Bogisich",Fantasy,HMSO,1984,2025-01-05,59.75,"laureen.smitham@stroman-oberbrunner.test161-649-0936Apt. 306 39973 Boehm Square, Hollismouth, IN 21544","('jae bogisich', 'lonnie hilpert')"
77832,50878,21489,1,22.5,2024-12-26 13:25:37.000,,50878,Jorge O'Reilly PhD,,404-112-5116,lala_maggio@mccullough.test,21489,Good Will Hunting,Chara Morissette,Realistic fiction,Mapin Publishing,1987,2024-12-26,22.5,lala_maggio@mccullough.test404-112-5116,"('chara morissette',)"
84788,50706,21886,1,49.5,2024-12-03 20:49:42.000,,50706,Angelica Quitzon DVM,"Apt. 788 80491 Walsh Field, Vandervortport, WI 22764",507 416 9165,noe_ebert@lind.example,21886,Unweaving the Rainbow,Reid Rice,Classic,Apress,2012,2024-12-03,49.5,"noe_ebert@lind.example507 416 9165Apt. 788 80491 Walsh Field, Vandervortport, WI 22764","('reid rice',)"
85507,48549,21433,3,44.75,2025-02-08 22:17:15.000,"Suite 241 72999 Isreal Mews, Mariaview, MD 01948",48549,Stanley Stamm,"Suite 241 72999 Isreal Mews, Mariaview, MD 01948",275.046.1352,eva@murray.test,21433,Halo Wars,Odell Willms,Mythopoeia,Ten Speed Press,1990,2025-02-08,134.25,"eva@murray.test275.046.1352Suite 241 72999 Isreal Mews, Mariaview, MD 01948","('odell willms',)"
83816,48390,21910,1,37.0,2024-07-22 22:12:22.035,"Suite 914 60921 Prosacco Crossroad, Watersland, WI 77297-1764",48390,Lanelle White,,(406) 578-7904,woodrow@grant-schaefer.example,21910,The Sign,Benjamin Mills,Comic/Graphic Novel,Marshall Cavendish,1890,2024-07-22,37.0,woodrow@grant-schaefer.example(406) 578-7904,"('benjamin mills',)"
81490,49876,21489,1,23.99,2025-01-11 11:15:20.000,NULL,49876,Pres. Juanita Bergnaum,"7020 McClure Forest, East Jaleesa, TX 97330",188 611 4706,nigel_zemlak@brekke-kirlin.test,21489,Good Will Hunting,Chara Morissette,Realistic fiction,Mapin Publishing,1987,2025-01-11,23.99,"nigel_zemlak@brekke-kirlin.test188 611 47067020 McClure Forest, East Jaleesa, TX 97330","('chara morissette',)"
85367,48840,21717,1,33.0,2024-09-10 11:52:25.000,"Suite 786 87261 Mariela Wall, North Vernbury, CT 66069-0789",48840,Miss Juliette Williamson,"Suite 786 87261 Mariela Wall, North Vernbury, CT 66069-0789",882.925.4612,jonas@veum.test,21717,The Stars' Tennis Balls,Antonio Lindgren,Classic,Naiad Press,1852,2024-09-10,33.0,"jonas@veum.test882.925.4612Suite 786 87261 Mariela Wall, North Vernbury, CT 66069-0789","('antonio lindgren',)"
81509,49076,21851,3,24.0,2025-02-07 04:36:19.941,"Suite 178 32484 Mellisa Stream, East Eusebio, KY 94602",49076,Phil Wuckert,"Suite 178 32484 Mellisa Stream, East Eusebio, KY 94602",(736) 247-6229,kennith@rath.test,21851,Half-Life,"Moshe Wilderman, Dr. Emmaline Ritchie, Norberto Kohler",Narrative nonfiction,Open University Press,2023,2025-02-07,72.0,"kennith@rath.test(736) 247-6229Suite 178 32484 Mellisa Stream, East Eusebio, KY 94602","('dr. emmaline ritchie', 'moshe wilderman', 'norberto kohler')"
84209,49051,21468,1,31.0,2024-02-18 23:03:03.000,"2576 Casper Ranch, South Kathy, MI 17170",49051,Robbi Rogahn,"2576 Casper Ranch, South Kathy, MI 17170",377.362.1936,vina_graham@hintz-schmidt.example,21468,The Daffodil Sky,"Hal Nitzsche, Damian Gulgowski",Crime/Detective,Liberty Fund,1844,2024-02-18,31.0,"vina_graham@hintz-schmidt.example377.362.19362576 Casper Ranch, South Kathy, MI 17170","('damian gulgowski', 'hal nitzsche')"
84506,49647,21501,1,17.5,2024-09-22 05:04:03.000,,49647,Prof. Farrah Schmeler,"Apt. 530 629 Waelchi Estate, Port Chanteberg, KY 07938-2364",239.637.2034,shavon@gutkowski.test,21501,A Summer Bird-Cage,Leighann O'Connell,Humor,Signet Books,1984,2024-09-22,17.5,"shavon@gutkowski.test239.637.2034Apt. 530 629 Waelchi Estate, Port Chanteberg, KY 07938-2364","(""leighann o'connell"",)"
81702,50890,21548,1,37.5,2024-08-17 20:49:12.000,,50890,Bernarda Stracke,"156 Hegmann Gardens, North Tyrone, MS 08149-5777",936 706 6843,verdie@lindgren.test,21548,Shadow Tactics: Blade of the Shogun,Casey Bode,Comic/Graphic Novel,Focal Press,1983,2024-08-17,37.5,"verdie@lindgren.test936 706 6843156 Hegmann Gardens, North Tyrone, MS 08149-5777","('casey bode',)"
78505,47949,21506,1,24.5,2024-12-03 14:43:20.000,,47949,Geraldo Lindgren,"Apt. 967 831 Anabel Point, Elliottburgh, WA 05880",508-851-5049,berta_robel@harris.example,21506,Vile Bodies,Bobbie Bernier,Essay,Vintage Books,1978,2024-12-03,24.5,"berta_robel@harris.example508-851-5049Apt. 967 831 Anabel Point, Elliottburgh, WA 05880","('bobbie bernier',)"
81532,49705,21562,1,30.75,2024-10-25 20:32:00.000,,49705,Laurette Beier,"608 Mohr Spur, East Irena, OK 26374",492.591.8908,jerrell@bartell.test,21562,Fortnite,"Norberto Kohler, Moshe Wilderman",Metafiction,Taylor & Francis,1983,2024-10-25,30.75,"jerrell@bartell.test492.591.8908608 Mohr Spur, East Irena, OK 26374","('moshe wilderman', 'norberto kohler')"
77954,48234,22023,1,13.5,2024-08-09 16:13:00.000,,48234,Phuong Baumbach,"379 Buster Shores, West Ara, NV 47551",890 900 5973,jimmy.kerluke@wehner.example,22023,Pokémon Silver,Cristin Deckow III,Fantasy,Palgrave Macmillan,2023,2024-08-09,13.5,"jimmy.kerluke@wehner.example890 900 5973379 Buster Shores, West Ara, NV 47551","('cristin deckow iii',)"
79357,49613,22004,5,70.25,2025-01-04 12:32:41.690,"Apt. 123 144 Monte Pass, Lake Nelida, NH 91403-2650",49613,Hailey Cruickshank,,(844) 233-6679,melba.bergnaum@blick-skiles.test,22004,Gladiator,Kristeen Kessler CPA,Fanfiction,Macmillan Publishers,2010,2025-01-04,351.25,melba.bergnaum@blick-skiles.test(844) 233-6679,"('kristeen kessler cpa',)"
84175,49237,21399,1,65.5,2025-04-19 16:56:17.000,,49237,Toshiko Franecki,"Suite 773 1101 Wunsch Course, Heathcotemouth, TX 83634-0114",331.640.9849,irina@mcclure-shanahan.test,21399,Pokémon: Let's Go Eevee!,Casey Bode,Comic/Graphic Novel,Palgrave Macmillan,1999,2025-04-19,65.5,"irina@mcclure-shanahan.test331.640.9849Suite 773 1101 Wunsch Course, Heathcotemouth, TX 83634-0114","('casey bode',)"
82795,48183,21435,1,35.0,2024-08-29 02:04:00.000,,48183,Karlyn Rutherford Ret.,"Apt. 133 916 Caryl Trafficway, Westonberg, RI 70537-2440",174-839-0066,michell.spencer@jacobson-ondricka.test,21435,Super Mario World,Jerry Cormier,Legend,Bantam Books,1848,2024-08-29,35.0,"michell.spencer@jacobson-ondricka.test174-839-0066Apt. 133 916 Caryl Trafficway, Westonberg, RI 70537-2440","('jerry cormier',)"
84099,50307,21357,1,23.0,2025-03-07 13:52:09.000,"558 Ivette Harbors, Raleighchester, IN 91053",50307,Wilmer Hettinger,"558 Ivette Harbors, Raleighchester, IN 91053",(694) 426-2613,lashawn@deckow.example,21357,3 Idiots,Sen. Amber Roberts,Legend,George Newnes,-1,2025-03-07,23.0,"lashawn@deckow.example(694) 426-2613558 Ivette Harbors, Raleighchester, IN 91053","('sen. amber roberts',)"
80740,50903,21795,1,35.5,2024-09-27 15:15:00.000,NULL,50903,Cecil Stiedemann,"33674 Margarete Forest, Victorinachester, MI 90704-3614",(169) 216-8110,marianna.hills@jakubowski.test,21795,The Skull Beneath the Skin,Kristeen Kessler CPA,Science fiction,University of Alaska Press,2013,2024-09-27,35.5,"marianna.hills@jakubowski.test(169) 216-811033674 Margarete Forest, Victorinachester, MI 90704-3614","('kristeen kessler cpa',)"
78122,50055,21376,1,54.0,2024-09-26 21:57:12.000,,50055,Fleta Gutkowski IV,"Suite 116 6345 Hollis Mountains, Rolfhaven, WI 76124",(116) 447-3426,eddie@huel.test,21376,Kirby's Epic Yarn,"Frederick Klocko CPA, Jeffery Leuschke PhD, Miss Bok Barrows, Era Hodkiewicz",Fanfiction,Anova Books,2009,2024-09-26,54.0,"eddie@huel.test(116) 447-3426Suite 116 6345 Hollis Mountains, Rolfhaven, WI 76124","('era hodkiewicz', 'frederick klocko cpa', 'jeffery leuschke phd', 'miss bok barrows')"
79379,50674,21907,1,56.0,2025-03-09 03:53:46.000,NULL,50674,Christoper Kshlerin,"Apt. 697 922 McKenzie Lodge, South Glenna, MT 60865",(958) 244-2802,margert@kilback.example,21907,The Eminem Show,Mrs. Jessie Brekke,Tall tale,Harvill Press at Random House,1983,2025-03-09,56.0,"margert@kilback.example(958) 244-2802Apt. 697 922 McKenzie Lodge, South Glenna, MT 60865","('mrs. jessie brekke',)"
79678,49082,21542,3,32.25,2025-05-19 14:07:00.000,NULL,49082,Lamar Harris,"403 Bernhard Lights, Carrieside, VT 10877-0400",364-949-3565,enid_howe@hagenes.test,21542,God of War,Zackary Carter,Science fiction,Shambhala Publications,1996,2025-05-19,96.75,"enid_howe@hagenes.test364-949-3565403 Bernhard Lights, Carrieside, VT 10877-0400","('zackary carter',)"
81055,50613,21585,1,61.75,2024-06-28 20:20:05.000,"Suite 858 2872 Stanley Greens, East Valentine, PA 05359",50613,Antoinette Okuneva,"Suite 858 2872 Stanley Greens, East Valentine, PA 05359",836.430.9076,alonso@wuckert.test,21585,In Death Ground,Garth Marvin,Fantasy,HMSO,1992,2024-06-28,61.75,"alonso@wuckert.test836.430.9076Suite 858 2872 Stanley Greens, East Valentine, PA 05359","('garth marvin',)"
83006,49267,21573,1,27.75,2024-10-26 06:39:19.000,,49267,Tien Huels,"42477 Haley Pines, Tinaton, WV 99390-4200",922 191 9545,lael@ferry.example,21573,Vertigo,"Marlon Casper, Boyce Hoeger",Reference book,Brill,2025,2024-10-26,27.75,"lael@ferry.example922 191 954542477 Haley Pines, Tinaton, WV 99390-4200","('boyce hoeger', 'marlon casper')"
85195,51069,21863,2,44.75,2024-12-07 22:01:12.000,"Apt. 286 14818 Manuel Curve, Carleyside, WA 45292",51069,Don Pouros,"Apt. 286 14818 Manuel Curve, Carleyside, WA 45292",633.672.7276,lakendra@gislason.example,21863,Lawrence of Arabia,"Elmer Parker, Mireya Schroeder",Folklore, ,2023,2024-12-07,89.5,"lakendra@gislason.example633.672.7276Apt. 286 14818 Manuel Curve, Carleyside, WA 45292","('elmer parker', 'mireya schroeder')"
83140,50839,21722,1,33.25,2024-11-27 10:37:00.000,,50839,Rev. Kevin Barrows,"Apt. 918 4317 Prohaska Passage, Reingerhaven, DE 53306",835-045-1878,antonio@fay.test,21722,"Lock, Stock and Two Smoking Barrels",Prof. Remedios Powlowski,Fable,Kodansha,2019,2024-11-27,33.25,"antonio@fay.test835-045-1878Apt. 918 4317 Prohaska Passage, Reingerhaven, DE 53306","('prof. remedios powlowski',)"
79605,48333,22055,4,52.99,2025-01-16 06:58:23.000,,48333,Prof. Carita Borer,"8141 Miles Radial, Anabelstad, NM 73334-8983",759-224-6770,carroll@cummerata.example,22055,Beyond the Mexique Bay,"Reginia Weissnat, Miss Wade Lebsack",Classic,Ballantine Books,1984,2025-01-16,211.96,"carroll@cummerata.example759-224-67708141 Miles Radial, Anabelstad, NM 73334-8983","('miss wade lebsack', 'reginia weissnat')"
78695,49851,21595,1,52.99,2024-12-03 11:37:00.000,,49851,Jarrod McClure CPA,"4346 Ophelia Mountains, New Claude, CO 54559-8970",245-172-6834,fred@kreiger-yost.example,21595,Network,Zackary Carter,Fairy tale,Koren Publishers Jerusalem,1998,2024-12-03,52.99,"fred@kreiger-yost.example245-172-68344346 Ophelia Mountains, New Claude, CO 54559-8970","('zackary carter',)"
83754,49749,21694,1,28.5,2024-07-25 12:27:08.000,NULL,49749,Marybelle Wilderman III,"61534 Botsford Fort, West Beulah, OR 68361-4761",737 403 3128,tran.kautzer@padberg.example,21694,The Best Years of Our Lives,"Raymundo Aufderhar, Lamar Kautzer, Isabelle Boehm",Horror,David & Charles,2009,2024-07-25,28.5,"tran.kautzer@padberg.example737 403 312861534 Botsford Fort, West Beulah, OR 68361-4761","('isabelle boehm', 'lamar kautzer', 'raymundo aufderhar')"
78077,47855,21745,1,21.0,2024-10-08 06:17:17.000,,47855,Monet Cruickshank Ret.,"Suite 940 30203 Lamar Key, South Earnest, PA 04030-6518",(436) 769-9197,george@ondricka.example,21745,Toy Story 3,"Msgr. Juan Beer, Garth Heidenreich, Lavon Langosh",Narrative nonfiction,Harper & Row,1976,2024-10-08,21.0,"george@ondricka.example(436) 769-9197Suite 940 30203 Lamar Key, South Earnest, PA 04030-6518","('garth heidenreich', 'lavon langosh', 'msgr. juan beer')"
81888,50809,21462,1,24.99,2024-11-25 16:43:42.000,NULL,50809,Fr. Isadora Grady,"Apt. 867 389 Bashirian Ramp, Lake Sonachester, NE 60891",558 960 0463,nita.wehner@mitchell-hyatt.test,21462,The Moving Toyshop,Rep. Vern Turcotte,Historical fiction,Adis International,1976,2024-11-25,24.99,"nita.wehner@mitchell-hyatt.test558 960 0463Apt. 867 389 Bashirian Ramp, Lake Sonachester, NE 60891","('rep. vern turcotte',)"
81768,50426,22040,1,29.75,2024-08-28 08:06:44.000,,50426,Michaele Pouros,"58770 Weissnat Square, West Kory, KY 03898",739.286.5025,antonio.schaden@larkin-schuster.example,22040,Everything is Illuminated,Alec Ziemann,Folklore,Charles Scribner's Sons,2002,2024-08-28,29.75,"antonio.schaden@larkin-schuster.example739.286.502558770 Weissnat Square, West Kory, KY 03898","('alec ziemann',)"
82755,50162,21491,1,30.75,2024-04-19 01:41:11.575,NULL,50162,Gavin Orn,"Suite 335 366 Langworth Ridge, Heathcoteburgh, AR 33611-9443",(498) 610-4629,sid@schowalter.example,21491,The Golden Apples of the Sun,Jeffry Nolan Ret.,Essay,Firebrand Books,1984,2024-04-19,30.75,"sid@schowalter.example(498) 610-4629Suite 335 366 Langworth Ridge, Heathcoteburgh, AR 33611-9443","('jeffry nolan ret.',)"
80374,49440,22008,2,67.5,2024-08-26 03:44:46.000, ,49440,Milton Schinner, ,804-729-6073,todd@little.example,22008,"Ah, Wilderness!",Gov. Crystle Klocko,Narrative nonfiction,Carlton Books,2024,2024-08-26,135.0,todd@little.example804-729-6073 ,"('gov. crystle klocko',)"
84574,50483,21326,2,64.0,2024-08-04 12:39:00.000,"Apt. 106 692 Koepp Road, Erdmanton, TX 36600-0158",50483,Cherlyn Dooley,"Apt. 106 692 Koepp Road, Erdmanton, TX 36600-0158",566.253.6270,juana.gutkowski@lynch.example,21326,Halo: Combat Evolved,Joana Botsford,Speech,Nonesuch Press,2022,2024-08-04,128.0,"juana.gutkowski@lynch.example566.253.6270Apt. 106 692 Koepp Road, Erdmanton, TX 36600-0158","('joana botsford',)"
78781,48545,21539,1,16.5,2025-03-10 21:53:33.000,NULL,48545,Dr. Marin Torp,"974 Ricky Meadows, West Jay, MN 88421-0599",726 359 9304,carmelia.bosco@bruen.test,21539,Finding Nemo,Angel Kuhic,Narrative nonfiction,Secker & Warburg,1990,2025-03-10,16.5,"carmelia.bosco@bruen.test726 359 9304974 Ricky Meadows, West Jay, MN 88421-0599","('angel kuhic',)"
79249,48621,21748,1,26.5,2025-06-02 12:14:19.000,,48621,Cynthia Hickle Sr.,"9710 Hickle Points, Koeppport, IN 35226-6804",531 079 7531,margaret@roberts.example,21748,Abbey Road,Amos Romaguera Jr.,Fiction in verse,Barrie & Jenkins,1995,2025-06-02,26.5,"margaret@roberts.example531 079 75319710 Hickle Points, Koeppport, IN 35226-6804","('amos romaguera jr.',)"
81130,50272,21761,1,32.5,2024-08-22 12:08:42.000,NULL,50272,Salvatore Torphy,"Suite 523 99715 Gabrielle Club, Allanfort, OH 51834-3029",704-960-4631,ingrid_brown@sawayn.example,21761,Pokémon: Let's Go Pikachu!,Selena Schroeder,Essay,G. P. Putnam's Sons,2005,2024-08-22,32.5,"ingrid_brown@sawayn.example704-960-4631Suite 523 99715 Gabrielle Club, Allanfort, OH 51834-3029","('selena schroeder',)"
77952,48482,21637,1,49.0,2024-11-22 20:35:12.000,,48482,Marilyn Skiles,"Suite 237 7998 Casimira Underpass, Lindton, CT 30975",856 921 7644,edna.will@lockman.example,21637,Pokémon Emerald,Travis Von,Humor,Open University Press,1977,2024-11-22,49.0,"edna.will@lockman.example856 921 7644Suite 237 7998 Casimira Underpass, Lindton, CT 30975","('travis von',)"
85685,50080,21330,1,46.25,2024-11-10 16:53:29.000,,50080,Evita Hilll,,(553) 339-9018,bernie@bailey.example,21330,As I Lay Dying,Sean Harvey III,Fanfiction,Signet Books,2006,2024-11-10,46.25,bernie@bailey.example(553) 339-9018,"('sean harvey iii',)"
78626,50343,21303,1,57.5,2024-09-19 09:26:00.000,NULL,50343,Jenice Considine,"251 Corkery Key, East Althafurt, OR 26264",181-078-9059,sadie_vandervort@kessler.test,21303,Spirited Away,Josette Nikolaus DC,Metafiction,BBC Books,NULL,2024-09-19,57.5,"sadie_vandervort@kessler.test181-078-9059251 Corkery Key, East Althafurt, OR 26264","('josette nikolaus dc',)"
79116,47681,21385,5,28.99,2024-12-23 00:35:43.000,NULL,47681,Jenise Stark,"Suite 461 717 Edna Branch, Schillerchester, MN 16173-0951",(678) 029-5497,moshe@howell.example,21385,Twelve Monkeys,Earnest Glover,Mythology,Mascot Books,1983,2024-12-23,144.95,"moshe@howell.example(678) 029-5497Suite 461 717 Edna Branch, Schillerchester, MN 16173-0951","('earnest glover',)"
81437,48256,21482,1,67.5,2024-12-24 13:44:00.000,,48256,Christia Mraz,"Apt. 959 7978 O'Connell Junctions, Ninfastad, DE 17827",607 468 7274,dino@ziemann-balistreri.test,21482,Pokémon Moon,Zackary Carter,Fiction in verse,Candlewick Press,1978,2024-12-24,67.5,"dino@ziemann-balistreri.test607 468 7274Apt. 959 7978 O'Connell Junctions, Ninfastad, DE 17827","('zackary carter',)"
78319,50788,21319,1,22.0,2024-09-09 01:22:17.000,,50788,Jackeline Christiansen,"Apt. 703 941 Kiehn Road, Kreigerfurt, OK 43743-6121",262 501 7380,marilynn_ratke@crist.test,21319,X&Y,Caroyln Wilderman,Historical fiction,Darakwon Press,2012,2024-09-09,22.0,"marilynn_ratke@crist.test262 501 7380Apt. 703 941 Kiehn Road, Kreigerfurt, OK 43743-6121","('caroyln wilderman',)"
83320,49275,21883,1,33.0,2024-09-28 12:19:45.000,,49275,Bertha Beatty,"Suite 398 666 Orn Avenue, Hoytmouth, FL 83302-8381",762.086.0058,rolando@sporer.test,21883,In a Glass Darkly,Rico Zemlak,Reference book,Black Sparrow Books,2009,2024-09-28,33.0,"rolando@sporer.test762.086.0058Suite 398 666 Orn Avenue, Hoytmouth, FL 83302-8381","('rico zemlak',)"
