id_x,user_id,book_id,quantity,unit_price,timestamp,shipping,id_y,name,address,phone,email,id,title,author,genre,publisher,year,paid_price,date,user_key,author_set
67376,44616,19276,1,21.5,2024-10-23 10:46:00.000,,44616,Miss Deetta Fahey,"4726 Maximo Mews, East Rosannstad, ND 95993-8291",537 821 1345,billy@gusikowski.example,19276,Mario Kart 7,Patricia Lueilwitz,Short story,ECW Press,1980,21.5,2024-10-23,"billy@gusikowski.example537 821 13454726 Maximo Mews, East Rosannstad, ND 95993-8291","('Patricia Lueilwitz',)"
66872,47054,19408,1,26.5,2024-06-03 00:15:23.000,,47054,Irene Hettinger,"10665 Ruth Mountain, Kirlinmouth, MS 05973",(524) 802-2631,bud@corkery.example,19408,Abbey Road,"Son Mueller, Milton Graham",Historical fiction,Tachyon Publications,1987,26.5,2024-06-03,"bud@corkery.example(524) 802-263110665 Ruth Mountain, Kirlinmouth, MS 05973","('Milton Graham', 'Son Mueller')"
72789,44424,18936,2,63.99,2024-12-08 18:22:44.000,"6179 Fisher Mill, Wiegandbury, MA 85583",44424,Temple Leannon,"6179 Fisher Mill, Wiegandbury, MA 85583",(245) 825-8337,zachery@schmeler-lindgren.example,18936,Frequent Hearses,Lean Daugherty,Fairy tale,Marshall Cavendish,2005,127.98,2024-12-08,"zachery@schmeler-lindgren.example(245) 825-83376179 Fisher Mill, Wiegandbury, MA 85583","('Lean Daugherty',)"
63882,47198,19307,1,24.5,2025-08-03 20:27:44.000,NULL,47198,Dane Stokes,"8732 Kitty Bypass, Lateshachester, VT 60196-8652",(839) 490-2646,ellis.ernser@turner-conn.example,19307,Sgt. Pepper's Lonely Hearts Club Band,Gov. Luella Konopelski,Folklore,HMSO,2006,24.5,2025-08-03,"ellis.ernser@turner-conn.example(839) 490-26468732 Kitty Bypass, Lateshachester, VT 60196-8652","('Gov. Luella Konopelski',)"
72731,46093,18895,5,39.0,2024-11-10 10:53:54.000,,46093,Hyon Treutel,"9255 Hagenes Crossroad, Dietrichton, WV 11543-2635",185-236-5810,kory.kuhic@satterfield.test,18895,Interstellar,"Sondra O'Reilly, Christin Johnson",Mystery,New Village Press,,195.0,2024-11-10,"kory.kuhic@satterfield.test185-236-58109255 Hagenes Crossroad, Dietrichton, WV 11543-2635","('Christin Johnson', ""Sondra O'Reilly"")"
70411,46452,19174,5,32.5,2024-11-01 06:34:42.000,,46452,Pres. Bernadine Beer,"70386 Renner Village, Dietrichshire, LA 06070",209 814 3105,pierre@johnson.example,19174,Bat Out of Hell,Sung Lindgren,Short story,David & Charles,2016,162.5,2024-11-01,"pierre@johnson.example209 814 310570386 Renner Village, Dietrichshire, LA 06070","('Sung Lindgren',)"
67564,45137,19273,3,43.5,2025-01-28 23:48:58.852,"Apt. 829 65212 Rippin Walk, Eveliatown, SD 99712",45137,Sen. Cassey Schuster,"Apt. 829 65212 Rippin Walk, Eveliatown, SD 99712",(364) 962-7016,hector@pouros-ritchie.example,19273,Sholay,Doyle Hahn II,Short story,Chatto and Windus,1861,130.5,2025-01-28,"hector@pouros-ritchie.example(364) 962-7016Apt. 829 65212 Rippin Walk, Eveliatown, SD 99712","('Doyle Hahn II',)"
63037,45769,19328,1,30.5,2024-10-28 23:49:51.000,,45769,Rudolf Crona,"Apt. 563 55636 Ebert Mount, Tambraport, FL 94752",473 918 9175,carlo@farrell.example,19328,Pac-Man,Tony O'Hara,Realistic fiction,Carnegie Mellon University Press,2026,30.5,2024-10-28,"carlo@farrell.example473 918 9175Apt. 563 55636 Ebert Mount, Tambraport, FL 94752","(""Tony O'Hara"",)"
65248,44350,19566,1,16.99,2025-02-11 16:59:16.000,NULL,44350,Leslie Bogan,"5928 Russel Meadows, New Hugoport, AR 27018-7141",302 716 1086,jeff_conroy@friesen.test,19566,The Legend of Zelda,Prof. Jason Breitenberg,Tall tale,Chatto and Windus,2025,16.99,2025-02-11,"jeff_conroy@friesen.test302 716 10865928 Russel Meadows, New Hugoport, AR 27018-7141","('Prof. Jason Breitenberg',)"
69727,44445,19295,1,35.5,2024-12-02 02:02:00.000,"Apt. 322 72061 Frederick Ports, New Arturofort, AL 45038-7958",44445,Sydney Beer,"Apt. 322 72061 Frederick Ports, New Arturofort, AL 45038-7958",477-281-3742,chase_feest@kihn-grady.example,19295,The Shawshank Redemption,Collette Zieme Esq.,Fantasy,FabJob,1981,35.5,2024-12-02,"chase_feest@kihn-grady.example477-281-3742Apt. 322 72061 Frederick Ports, New Arturofort, AL 45038-7958","('Collette Zieme Esq.',)"
66066,47544,19034,1,46.0,2024-06-28 01:29:00.000,"88137 Tom Crest, Mistifort, MT 38766",47544,Ray Ward,"88137 Tom Crest, Mistifort, MT 38766",260 935 6457,mara@kshlerin-flatley.test,19034,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Happy House,1982,46.0,2024-06-28,"mara@kshlerin-flatley.test260 935 645788137 Tom Crest, Mistifort, MT 38766","('Carisa Blick', 'Fr. Kacy Reilly')"
70446,44668,18956,1,53.5,2025-05-18 14:10:11.000,NULL,44668,Gov. Clora Champlin,"880 Cormier Trafficway, Lake Abbyton, NM 64905",548.969.0840,myron_reichert@osinski.test,18956,The Torment of Others,"Gerda Torphy, Amb. Deon Herman, Vincenza Jerde",Biography/Autobiography,Schocken Books,1991,53.5,2025-05-18,"myron_reichert@osinski.test548.969.0840880 Cormier Trafficway, Lake Abbyton, NM 64905","('Amb. Deon Herman', 'Gerda Torphy', 'Vincenza Jerde')"
64030,46450,19306,1,39.5,2025-03-07 14:51:51.000,"449 O'Kon Forge, Port Rollandview, SD 56432",46450,Gerard Ullrich,"449 O'Kon Forge, Port Rollandview, SD 56432",840-277-1885,christopher@carter-carroll.test,19306,Good Will Hunting,Patience Kautzer,Folklore,Vintage Books,2006,39.5,2025-03-07,"christopher@carter-carroll.test840-277-1885449 O'Kon Forge, Port Rollandview, SD 56432","('Patience Kautzer',)"
66482,47592,18996,2,48.0,2025-05-04 02:44:29.000,,47592,Earnestine Brakus,"5944 Lacie Fields, Bobview, NE 11747-4142",400-048-8002,mauricio@oconnell-kirlin.test,18996,The Mirror Crack'd from Side to Side,Mr. Keenan Frami,Mystery,Haynes Manuals,1980,96.0,2025-05-04,"mauricio@oconnell-kirlin.test400-048-80025944 Lacie Fields, Bobview, NE 11747-4142","('Mr. Keenan Frami',)"
64168,46312,19252,1,23.5,2024-11-03 22:49:44.000,"Suite 997 718 Leffler Estate, Joeystad, ND 72225-1682",46312,Lynwood Bechtelar,"Suite 997 718 Leffler Estate, Joeystad, ND 72225-1682",771.366.3502,casey@kuhlman-hagenes.test,19252,L.A. Confidential,Amb. Candace Haag,Historical fiction,Open Court Publishing Company,2022,23.5,2024-11-03,"casey@kuhlman-hagenes.test771.366.3502Suite 997 718 Leffler Estate, Joeystad, ND 72225-1682","('Amb. Candace Haag',)"
66556,47413,19187,4,61.99,2024-12-06 14:48:07.000,"Apt. 269 209 Tod Inlet, North Man, OR 50112-8912",47413,Jesus Luettgen,,153 418 6251,alaine@koepp-monahan.test,19187,Backstreet Boys,"Simona O'Reilly, Arlie Stiedemann",Legend,Packt Publishing,2016,247.96,2024-12-06,alaine@koepp-monahan.test153 418 6251,"('Arlie Stiedemann', ""Simona O'Reilly"")"
65474,46795,18880,1,68.99,2024-08-04 01:35:13.000,,46795,Kennith Bashirian I,"Apt. 308 684 Roslyn Road, East Duncan, LA 55782",183.816.5971,june@rempel.example,18880,A Wednesday,"Rossana Koelpin, Normand Walter, Maynard Strosin CPA",Fiction in verse,Borgo Press,2026,68.99,2024-08-04,"june@rempel.example183.816.5971Apt. 308 684 Roslyn Road, East Duncan, LA 55782","('Maynard Strosin CPA', 'Normand Walter', 'Rossana Koelpin')"
70924,45502,18899,3,2900.0,2024-12-17 15:33:56.000,,45502,Aurelia Beahan,,(908) 877-9635,phyliss@buckridge-beatty.test,18899,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,Reed Publishing,1994,8700.0,2024-12-17,phyliss@buckridge-beatty.test(908) 877-9635,"('Elvin Hagenes',)"
73147,44893,19232,1,34.5,2025-03-06 21:11:45.000,,44893,Daria Herman,"Apt. 489 743 Collins Vista, Chassidyfurt, TX 21836-9430",939-349-7899,jeana_huel@swaniawski.example,19232,Mega Man,Hosea Monahan,Horror,D. Appleton & Company,1939,34.5,2025-03-06,"jeana_huel@swaniawski.example939-349-7899Apt. 489 743 Collins Vista, Chassidyfurt, TX 21836-9430","('Hosea Monahan',)"
66124,46903,19339,1,48.0,2024-12-11 01:14:00.000,,46903,Truman Osinski,"Suite 893 129 Johns Flat, Littelshire, MO 89937-5832",416 884 9506,sheryll@leffler-bernhard.example,19339,Rocky,"Claudio Gleason, Mui Upton DC, Audrea Reynolds, Antonio Hettinger",Humor,Hawthorne Books,2002,48.0,2024-12-11,"sheryll@leffler-bernhard.example416 884 9506Suite 893 129 Johns Flat, Littelshire, MO 89937-5832","('Antonio Hettinger', 'Audrea Reynolds', 'Claudio Gleason', 'Mui Upton DC')"
64350,45098,19337,3,63.0,2024-07-29 17:27:05.000,,45098,Erik Mueller,,(154) 873-3734,chauncey_corkery@bogisich.example,19337,Command & Conquer: Red Alert 2,Tyler Schneider,Historical fiction,Left Book Club,2013,189.0,2024-07-29,chauncey_corkery@bogisich.example(154) 873-3734,"('Tyler Schneider',)"
73513,46449,19056,2,25.0,2025-03-28 00:35:00.000,,46449,Reggie Hamill,"Suite 371 400 Olin Club, Salomeland, FL 01485",467.266.7788,derek_cummings@shanahan.example,19056,The Woman in Me,Shane Homenick Sr.,Fantasy,Salt Publishing,1978,50.0,2025-03-28,"derek_cummings@shanahan.example467.266.7788Suite 371 400 Olin Club, Salomeland, FL 01485","('Shane Homenick Sr.',)"
69743,45550,19008,2,47.5,2025-04-03 19:30:46.111,NULL,45550,Newton Rosenbaum,"Apt. 206 53728 Tomoko Square, Port Monroe, MS 55748-3822",784-774-8271,fredericka@johnson-graham.test,19008,"Absalom, Absalom!",The Hon. Shannan Goodwin,Mythology,Harcourt Assessment,2006,95.0,2025-04-03,"fredericka@johnson-graham.test784-774-8271Apt. 206 53728 Tomoko Square, Port Monroe, MS 55748-3822","('The Hon. Shannan Goodwin',)"
73579,45157,19346,1,40.0,2025-01-09 21:44:01.000,,45157,Shena Collier,"838 Janie Harbor, Batzland, DE 72311-0457",805-060-5957,jess@sawayn.example,19346,Commandos 3: Destination Berlin,Stuart Torphy,Legend,Bison Books,2001,40.0,2025-01-09,"jess@sawayn.example805-060-5957838 Janie Harbor, Batzland, DE 72311-0457","('Stuart Torphy',)"
63878,46960,18950,3,44.0,2024-10-29 05:01:39.000,,46960,Philip Dach I,"Suite 432 322 Franecki Plain, Anthonyborough, OH 17912",749 823 8883,lisette.hammes@padberg.example,18950,Beauty and the Beast,Leone Ondricka IV,Science fiction,Target Books,2005,132.0,2024-10-29,"lisette.hammes@padberg.example749 823 8883Suite 432 322 Franecki Plain, Anthonyborough, OH 17912","('Leone Ondricka IV',)"
65351,46781,19567,1,50.0,2025-05-31 17:15:00.000,"69015 Zemlak Mountain, Augustineburgh, TX 35059",46781,Alyce Toy,"69015 Zemlak Mountain, Augustineburgh, TX 35059",(998) 620-9229,chang_ebert@oberbrunner.test,19567,Chinatown,"Fr. Kacy Reilly, Carisa Blick",Fairy tale,Shoemaker & Hoard Publishers,1977,50.0,2025-05-31,"chang_ebert@oberbrunner.test(998) 620-922969015 Zemlak Mountain, Augustineburgh, TX 35059","('Carisa Blick', 'Fr. Kacy Reilly')"
65675,45826,19540,3,66.25,2025-01-27 15:06:57.000,,45826,Korey Davis CPA,"Suite 410 1327 Randell Plains, Lake Adolph, MA 98149-4404",(347) 819-3936,lindsay@dickinson-koelpin.test,19540,Halo: Combat Evolved,Jane Wiegand,Narrative nonfiction,Candlewick Press,1997,198.75,2025-01-27,"lindsay@dickinson-koelpin.test(347) 819-3936Suite 410 1327 Randell Plains, Lake Adolph, MA 98149-4404","('Jane Wiegand',)"
68522,45003,19298,1,62.75,2024-11-16 22:11:00.000,"Apt. 257 885 Windler Drive, Satterfieldton, TN 97639",45003,Rep. Herman Mertz,"Apt. 257 885 Windler Drive, Satterfieldton, TN 97639",749-411-0038,ivy.deckow@turcotte.example,19298,The Witcher,"Dewayne Heathcote DC, Garland Leannon",Fable,UCL Press,1867,62.75,2024-11-16,"ivy.deckow@turcotte.example749-411-0038Apt. 257 885 Windler Drive, Satterfieldton, TN 97639","('Dewayne Heathcote DC', 'Garland Leannon')"
66905,44603,18932,1,20.99,2024-09-23 21:09:21.163,NULL,44603,Desmond Weissnat,"3236 Will Village, Kochtown, RI 49020",768.546.4047,miriam_klocko@lockman-gerhold.test,18932,Paper Moon,"Tyson Treutel, Numbers Howell DDS",Classic,University of Minnesota Press,2025,20.99,2024-09-23,"miriam_klocko@lockman-gerhold.test768.546.40473236 Will Village, Kochtown, RI 49020","('Numbers Howell DDS', 'Tyson Treutel')"
70541,46015,19156,1,38.25,2025-02-17 01:52:49.000,,46015,Greg Effertz,"Apt. 926 5784 Vita Freeway, Millerfort, VT 10916",536 129 2430,travis.miller@ebert.test,19156,Mass Effect 2,"Caroline Mayer, Everett Heller, Jayme Senger, Camelia Huels",Tall tale,Libertas Academica,2013,38.25,2025-02-17,"travis.miller@ebert.test536 129 2430Apt. 926 5784 Vita Freeway, Millerfort, VT 10916","('Camelia Huels', 'Caroline Mayer', 'Everett Heller', 'Jayme Senger')"
67971,45303,19541,5,27.75,2025-02-27 02:47:11.000,,45303,Erasmo Streich,"Apt. 604 66787 Lemke Courts, New Robbie, NH 24175",834.167.0947,carina.orn@fisher.example,19541,The Golden Bowl,Laverne Lemke,Folklore,Legend Books,1979,138.75,2025-02-27,"carina.orn@fisher.example834.167.0947Apt. 604 66787 Lemke Courts, New Robbie, NH 24175","('Laverne Lemke',)"
68881,44925,19386,1,74.5,2024-09-08 23:34:00.000,,44925,Shad Stanton,"Apt. 764 83384 Forrest Loaf, Courtneyburgh, NV 91241-9042",(887) 202-1925,mamie_yundt@cartwright-ratke.example,19386,The Curious Incident of the Dog in the Night-Time,Mrs. Serafina Mohr,Suspense/Thriller,O'Reilly Media,1981,74.5,2024-09-08,"mamie_yundt@cartwright-ratke.example(887) 202-1925Apt. 764 83384 Forrest Loaf, Courtneyburgh, NV 91241-9042","('Mrs. Serafina Mohr',)"
63275,44626,19048,1,28.99,2025-02-20 17:30:26.000,,44626,Evelia Gleichner DVM,"Suite 776 3964 Darell Roads, North Kassandraport, MS 64096-4344",125-907-7202,concetta@rodriguez.test,19048,The Legend of Zelda: Ocarina of Time,Elvin Hagenes,Legend,D. Reidel,1983,28.99,2025-02-20,"concetta@rodriguez.test125-907-7202Suite 776 3964 Darell Roads, North Kassandraport, MS 64096-4344","('Elvin Hagenes',)"
71448,45433,19104,1,57.25,2024-12-16 21:47:13.000,NULL,45433,Edmund Champlin,"60931 Hilpert Mill, Port Alita, PA 00724-7584",359-613-3442,travis_sawayn@runolfsdottir.test,19104,North by Northwest,Mrs. Serafina Mohr,Biography/Autobiography,Hachette Book Group USA,1995,57.25,2024-12-16,"travis_sawayn@runolfsdottir.test359-613-344260931 Hilpert Mill, Port Alita, PA 00724-7584","('Mrs. Serafina Mohr',)"
70256,46113,19124,1,52.75,2025-03-02 08:37:53.000,,46113,Sharmaine Bechtelar DDS,"47957 Adell Squares, Zolashire, MA 16248-2528",146 629 0136,violet_moore@orn.example,19124,Fight Club,Prof. Jeff Batz,Science fiction,T & T Clark,1981,52.75,2025-03-02,"violet_moore@orn.example146 629 013647957 Adell Squares, Zolashire, MA 16248-2528","('Prof. Jeff Batz',)"
69274,46915,19377,3,49.5,2024-12-08 14:06:30.000,NULL,46915,Nita Kub,"Suite 471 140 Beer Land, Handstad, NJ 54442-1578",217 037 6370,machelle_deckow@emard.test,19377,Battletoads,"Awilda Sauer Sr., Amos Schaden VM, Jenniffer Greenholt",Mythopoeia,Simon & Schuster,1994,148.5,2024-12-08,"machelle_deckow@emard.test217 037 6370Suite 471 140 Beer Land, Handstad, NJ 54442-1578","('Amos Schaden VM', 'Awilda Sauer Sr.', 'Jenniffer Greenholt')"
69078,45621,19462,1,60.5,2024-07-13 04:24:00.000,"294 Cronin Fords, East Lawerenceland, AK 10778",45621,Josh Kuhlman,"294 Cronin Fords, East Lawerenceland, AK 10778",559.268.6121,siobhan_schaefer@bogisich.example,19462,Pokémon Yellow,"Sung Lindgren, Reynalda Conn, Eleanor Stark",Fairy tale,Atlantic Books,1907,60.5,2024-07-13,"siobhan_schaefer@bogisich.example559.268.6121294 Cronin Fords, East Lawerenceland, AK 10778","('Eleanor Stark', 'Reynalda Conn', 'Sung Lindgren')"
70412,45253,18862,2,31.75,2025-01-23 08:21:33.000,,45253,Micheline Schmidt,"64595 Flatley Island, Constanceberg, DE 82479",309.412.5163,carroll@treutel-herzog.example,18862,Mario Kart 8 Deluxe,Kristen Wolff,Classic,Mapin Publishing,2025,63.5,2025-01-23,"carroll@treutel-herzog.example309.412.516364595 Flatley Island, Constanceberg, DE 82479","('Kristen Wolff',)"
68310,46325,19274,1,74.5,2024-07-09 09:47:00.000,"5717 Dora Burg, Bostad, IN 20059",46325,Dr. Coralie Leffler,"5717 Dora Burg, Bostad, IN 20059",208.648.7876,charline@upton-hagenes.example,19274,The General,"Iliana Nicolas, Rev. Justin MacGyver, Jim Renner, Zelma Rempel, Jerold Armstrong JD, Rev. Susanna Christiansen",Realistic fiction,Horizon Scientific Press,2000,74.5,2024-07-09,"charline@upton-hagenes.example208.648.78765717 Dora Burg, Bostad, IN 20059","('Iliana Nicolas', 'Jerold Armstrong JD', 'Jim Renner', 'Rev. Justin MacGyver', 'Rev. Susanna Christiansen', 'Zelma Rempel')"
70311,47330,18843,2,15.25,2024-08-24 23:25:14.742,,47330,Stephanie Kuhn PhD,"233 Leif Prairie, Issacton, VT 99549-8873",363-974-5895,bryant@greenfelder.example,18843,Ice Climbers,"Jenice Bartell, Raye Watsica",Humor,NULL,1990,30.5,2024-08-24,"bryant@greenfelder.example363-974-5895233 Leif Prairie, Issacton, VT 99549-8873","('Jenice Bartell', 'Raye Watsica')"
68956,45475,18859,3,52.0,2024-08-14 21:34:24.000,NULL,45475,Tobias Russel,"9276 Adalberto Via, Port Jenfurt, IA 58417-8046",807.461.5135,sheree.wolff@windler-ebert.example,18859,Pokémon Omega Ruby,"Deanne Cummerata, Aldo White",Metafiction,Emerald Group Publishing,2009,156.0,2024-08-14,"sheree.wolff@windler-ebert.example807.461.51359276 Adalberto Via, Port Jenfurt, IA 58417-8046","('Aldo White', 'Deanne Cummerata')"
71615,44657,19545,1,46.75,2024-09-19 13:26:00.000,"5692 Robel Trafficway, Boscotown, OH 53613-9194",44657,Treena Goyette,"5692 Robel Trafficway, Boscotown, OH 53613-9194",388-012-7826,brittany.oconnell@pacocha.example,19545,Oops!... I Did It Again,Juliette Abbott,Biography/Autobiography,Imperial War Museum,2026,46.75,2024-09-19,"brittany.oconnell@pacocha.example388-012-78265692 Robel Trafficway, Boscotown, OH 53613-9194","('Juliette Abbott',)"
72339,47149,18916,3,55.0,2024-08-22 17:25:00.000,"Apt. 668 899 Amado Valley, Percyton, VT 72619-1110",47149,Msgr. Dusty Dicki,"Apt. 668 899 Amado Valley, Percyton, VT 72619-1110",895 875 6382,trang_brakus@romaguera.example,18916,The Bodyguard,Rob Veum,Mythopoeia,Cisco Press,2016,165.0,2024-08-22,"trang_brakus@romaguera.example895 875 6382Apt. 668 899 Amado Valley, Percyton, VT 72619-1110","('Rob Veum',)"
69338,46642,19413,1,32.0,2025-08-10 08:23:27.736,NULL,46642,Rocio Thiel,"Apt. 965 24030 Schiller Trace, Lake Sammytown, IN 95286-4700",633 297 9618,merrilee_cummerata@yundt.test,19413,The Great Dictator,Prof. Jason Breitenberg,Crime/Detective,Caister Academic Press,2018,32.0,2025-08-10,"merrilee_cummerata@yundt.test633 297 9618Apt. 965 24030 Schiller Trace, Lake Sammytown, IN 95286-4700","('Prof. Jason Breitenberg',)"
69737,47036,19321,1,48.0,2024-07-10 18:14:07.000,,47036,Rivka Hermann,"9735 Torp Forest, New Hye, OK 45104-9109",168-440-6433,jasper_casper@oreilly.example,19321,Call of Duty: Black Ops III,Chantelle McLaughlin,Fable,Ladybird Books,2008,48.0,2024-07-10,"jasper_casper@oreilly.example168-440-64339735 Torp Forest, New Hye, OK 45104-9109","('Chantelle McLaughlin',)"
67421,46389,19563,3,67.0,2024-09-20 01:33:41.000,,46389,Winnie Lynch CPA,"59782 Abbott Ports, East Earthaport, OH 18041",520 193 0845,rolland_tremblay@daniel.example,19563,Dial M for Murder,Arlinda Huel,Crime/Detective,Harvard University Press,1991,201.0,2024-09-20,"rolland_tremblay@daniel.example520 193 084559782 Abbott Ports, East Earthaport, OH 18041","('Arlinda Huel',)"
72858,47170,19099,2,54.0,2025-02-04 04:40:14.000,,47170,Carole Ledner,"87192 Buck Parkway, D'Amoretown, NV 29466",371.140.3798,ellen.rosenbaum@feil.test,19099,Dunkirk,Dinah Anderson,Fable,Harcourt Trade Publishers,1999,108.0,2025-02-04,"ellen.rosenbaum@feil.test371.140.379887192 Buck Parkway, D'Amoretown, NV 29466","('Dinah Anderson',)"
64787,47259,18962,1,58.99,2024-12-08 23:13:50.000,,47259,Pete Feil,"Apt. 825 87666 Hai Drives, Smithammouth, IL 96192-1657",136 598 0289,lissette_wisozk@mccullough.test,18962,Inside Out,Rickey Green,Folklore,Manor House Publishing,2025,58.99,2024-12-08,"lissette_wisozk@mccullough.test136 598 0289Apt. 825 87666 Hai Drives, Smithammouth, IL 96192-1657","('Rickey Green',)"
69697,46967,18995,1,30.5,2025-07-01 09:55:03.000,NULL,46967,Yee Weissnat,"Suite 442 6249 Koss View, North Margoriestad, OR 85101-5595",667 514 0029,alexa@raynor-feeney.test,18995,A Beautiful Mind,Pres. Cesar MacGyver,Narrative nonfiction,Booktrope,1994,30.5,2025-07-01,"alexa@raynor-feeney.test667 514 0029Suite 442 6249 Koss View, North Margoriestad, OR 85101-5595","('Pres. Cesar MacGyver',)"
64552,46982,19338,1,65.0,2025-10-25 15:42:39.857,,46982,Kandi Leuschke JD,"Apt. 949 433 Kutch Extension, Herzogside, VT 72561-3522",(322) 603-1490,georgann@beer-mckenzie.example,19338,Riot!,Ms. Numbers Kris,Fanfiction,Kessinger Publishing,2017,65.0,2025-10-25,"georgann@beer-mckenzie.example(322) 603-1490Apt. 949 433 Kutch Extension, Herzogside, VT 72561-3522","('Ms. Numbers Kris',)"
69836,44930,19199,1,17.99,2024-10-06 22:37:18.000,,44930,The Hon. Jarrett Kerluke,,266.475.6915,dannie@murray.example,19199,The Yellow Meads of Asphodel,Carolyne West,Classic,Mainstream Publishing,2009,17.99,2024-10-06,dannie@murray.example266.475.6915,"('Carolyne West',)"
70241,46138,19008,1,51.0,2024-08-03 19:30:19.000,,46138,Lissa Ebert,"Suite 754 6499 Meta Flat, Robertsshire, FL 12358-7700",(629) 071-7007,les@langworth-mccullough.test,19008,"Absalom, Absalom!",The Hon. Shannan Goodwin,Mythology,Harcourt Assessment,2006,51.0,2024-08-03,"les@langworth-mccullough.test(629) 071-7007Suite 754 6499 Meta Flat, Robertsshire, FL 12358-7700","('The Hon. Shannan Goodwin',)"
